id,timeAtServer,aircraft,latitude,longitude,baroAltitude,geoAltitude,numMeasurements,measurements
7484,13.68700004,869,50.76480103,5.149544381,10965.18,11140.44,4,"[[436,14668373890,55],[322,14668557687,91],[394,14668498234,113],[13,14668215937,112]]"
209548,386.2060001,1605,50.7342581,6.122207642,10355.58,10477.5,4,"[[436,387185492234,126],[394,387185491500,136],[322,387185874140,60],[13,387185600515,57]]"
12243,22.50200009,869,50.75218071,5.131454468,10965.18,11140.44,6,"[[436,23488427843,140],[322,23488607312,87],[394,23488551796,106],[115,23488671578,46],[412,23488826800,41],[13,23488261312,84]]"
127009,233.45900010000003,1749,50.53848267,5.405851665,10972.8,11102.34,5,"[[436,234426889671,110],[322,234427133156,76],[394,234426968234,92],[115,234427052140,81],[13,234426779218,86]]"
170020,313.892,1749,50.62579139,5.192079286,10972.8,11094.72,5,"[[436,314876366156,85],[322,314876563531,61],[394,314876471703,106],[115,314876574859,64],[13,314876203953,93]]"
17198,31.57200003,1752,50.80836926,6.122436522999999,10965.18,11148.06,6,"[[322,32554507062,53],[463,32554411352,17],[436,32554116781,76],[440,32554416918,35],[394,32554119765,114],[13,32554248734,70]]"
127524,234.405,1749,50.53957664,5.403194943,10972.8,11102.34,6,"[[436,235376876296,136],[322,235377119359,84],[412,235377138825,27],[394,235376955265,97],[115,235377039406,82],[13,235376765312,101]]"
23481,43.06100011,869,50.72286987,5.089416504,10972.8,11148.06,4,"[[436,44038535250,78],[394,44038658468,72],[322,44038704953,77],[13,44038350156,91]]"
33309,61.02200007,869,50.69724907,5.05279541,11033.76,11209.02,4,"[[436,61998587078,80],[322,61998748515,87],[394,61998709546,83],[13,61998387046,130]]"
39554,72.36400008,1752,50.83483887,5.9954916460000005,10972.8,11155.68,5,"[[436,73354306734,77],[440,73354653377,13],[322,73354683281,75],[394,73354337843,104],[13,73354423718,58]]"
38902,71.13900018,1749,50.3608626,5.834556786,10972.8,11109.96,5,"[[436,72118151843,105],[322,72118461312,56],[394,72118171062,114],[115,72118204953,63],[13,72118116593,86]]"
6405,11.73200011,646,50.86660767,4.334180677,11269.98,11437.62,5,"[[322,12712250218,81],[436,12712293359,122],[394,12712455609,67],[115,12712597390,40],[13,12711977406,144]]"
13433,24.7190001,869,50.74906171,5.126953125,10965.18,11140.44,4,"[[436,25688439093,135],[322,25688617515,103],[394,25688562984,129],[13,25688270562,105]]"
20749,38.10300016,869,50.72992874,5.099563599,10972.8,11148.06,4,"[[322,39088672562,79],[436,39088500531,83],[394,39088623906,57],[13,39088319703,104]]"
14129,26.02200007,869,50.74719962,5.124282837,10965.18,11140.44,4,"[[322,26998607593,99],[394,26998553656,83],[436,26998429750,76],[13,26998259984,80]]"
21576,39.55900002,1752,50.81358312,6.097564697,10965.18,11148.06,5,"[[436,40539145750,99],[322,40539533531,70],[394,40539154218,134],[238,40539372406,54],[13,40539275015,60]]"
160515,296.1030002,1749,50.60655212,5.23932206,10972.8,11094.72,4,"[[322,297087213125,65],[436,297087004796,83],[394,297087104593,96],[13,297086854875,102]]"
160516,296.1030002,1749,50.60655212,5.23932206,10972.8,11102.34,4,"[[322,297087213125,65],[436,297087004796,83],[394,297087104593,96],[13,297086854875,102]]"
